912,IN9940A01025,SIBAR SOFTWARE EQ PRODIV 080999,SIBAR SOFTWARE SERVICES INDIA LTD,Equity Shares,Deleted
913,IN9940A01033,SIBAR SOFTWARE EQ PRODIV 091099,SIBAR SOFTWARE SERVICES INDIA LTD,Equity Shares,Deleted
914,IN9940A01041,SIBAR SOFTWARE EQ PRODIV 161099,SIBAR SOFTWARE SERVICES INDIA LTD,Equity Shares,Deleted
915,IN9940A01058,SIBAR SOFTWARE EQ PRODIV 181099,SIBAR SOFTWARE SERVICES INDIA LTD,Equity Shares,Deleted
916,IN9940A01066,SIBAR SOFTWARE EQ PRODIV 261299,SIBAR SOFTWARE SERVICES INDIA LTD,Equity Shares,Deleted
917,IN9942H01018,MANEESH PHARMACEUTICALS LIMITED EQ NEW PP RE. 1/-,MANEESH PHARMACEUTICALS LIMITED,EQUITY SHARES,ACTIVE
918,IN9949L01015,AU FINANCIERS (INDIA) LIMITED EQ PP RS. 5/-,AU FINANCIERS (INDIA) LIMITED,Equity Shares,Deleted
919,IN9949L03011,AU FINANCIERS (INDIA) LIMITED 0.1% PREF 15MR17,AU FINANCIERS (INDIA) LIMITED,Preference Shares,Deleted
920,IN9953A01010,TUTIS TECHNOLOGIES LIMITED EQ PRODIV 280499,TUTIS TECHNOLOGIES LIMITED,Equity Shares,Deleted
901,IN9929W01014,TENSHI LIFE SCIENCES PRIVATE LIMITED EQ PP RE. 0.40/-,TENSHI LIFE SCIENCES PRIVATE LIMITED,EQUITY SHARES,ACTIVE
902,IN9929W01022,TENSHI LIFE SCIENCES PRIVATE LIMITED EQ PP RS. 6/-,TENSHI LIFE SCIENCES PRIVATE LIMITED,EQUITY SHARES,ACTIVE
903,IN9931A01016,SWAL COMPUTERS EQ PRODIV 160300,SWAL COMPUTERS LIMITED,Equity Shares,Deleted
904,IN9932B01012,IMAP TECHNOLOGIES LIMITED PP PRODIV 090501,IMAP TECHNOLOGIES LIMITED,EQUITY SHARES,ACTIVE
905,IN9933A01012,LYKA LABS EQ PRODIV 311299,LYKA LABS LIMITED,Equity Shares,Deleted
906,IN9935A01017,GLENMARK PHARMA EQ PRODIV 300599,GLENMARK PHARMACEUTICALS LIMITED,Equity Shares,Deleted
907,IN9935A01025,GLENMARK PHARMA FP PRODIV 100100,GLENMARK PHARMACEUTICALS LIMITED,Equity Shares,Deleted
908,IN9935A01033,GLENMARK PHARMA PP PRODIV 100100,GLENMARK PHARMACEUTICALS LIMITED,Equity Shares,Deleted
909,IN9935A01041,GLENMARK PHARMA EQ PRODIV 100100,GLENMARK PHARMACEUTICALS LIMITED,Equity Shares,Deleted
910,IN9935A01058,GLENMARK PHARMACEUTICALS LIMITED PP RE.1/-,GLENMARK PHARMACEUTICALS LIMITED,EQUITY SHARES,ACTIVE
921,IN9953A01028,TUTIS TECHNOLOGIES LIMITED EQ PRODIV 300899,TUTIS TECHNOLOGIES LIMITED,Equity Shares,Deleted
922,IN9953G01017,MUKESH STEELS LIMITED EQ NEW PP RS.5/-,MUKESH STEELS LIMITED,EQUITY SHARES,ACTIVE
923,IN9955V01011,ARVIND FASHIONS LIMITED (FORMERLY ARVIND J&amp;M LIMITED) EQ NEW PP RS.2/-,ARVIND FASHIONS LIMITED (FORMERLY ARVIND J&amp;M LIMITED),EQUITY SHARES,SUSPENDED
924,IN9957I01014,STERLITE ENERGY LIMITED EQ. PP RS. 2.75/-,STERLITE ENERGY LIMITED,Equity Shares,Deleted
925,IN9957N01014,HERO FINCORP LIMITED EQ PP RS.2.50/-,HERO FINCORP LIMITED,Equity Shares,Deleted
926,IN9957N01022,HERO FINCORP LIMITED EQ PP RS.3.42/-,HERO FINCORP LIMITED,EQUITY SHARES,DELETED
927,IN9957N01030,HERO FINCORP LIMITED EQ PP RS. 5/-,HERO FINCORP LIMITED,EQUITY SHARES,SUSPENDED
928,IN9957N01048,HERO FINCORP LIMITED EQ PP RS.5.60/-,HERO FINCORP LIMITED,EQUITY SHARES,DELETED
929,IN9958G01016,RELIGARE FINVEST LIMITED EQ PP RS. 2.50/-,RELIGARE FINVEST LIMITED,Equity Shares,Deleted
930,IN9965A01014,VISU INTERNATIONAL EQ PRODIV 200999,VISU INTERNATIONAL LIMITED,Equity Shares,Deleted
931,IN9965A01022,VISU INTERNATIONAL EQ PRODIV 251099,VISU INTERNATIONAL LIMITED,Equity Shares,Deleted
932,IN9965A01030,VISU INTERNATIONAL EQ PRODIV 171199,VISU INTERNATIONAL LIMITED,Equity Shares,Deleted
933,IN9965A01048,VISU INTERNATIONAL EQ PRODIV 061299,VISU INTERNATIONAL LIMITED,Equity Shares,Deleted
934,IN9965A01055,VISU INTERNATIONAL EQ PRODIV130200,VISU INTERNATIONAL LIMITED,Equity Shares,Deleted
935,IN9965H01019,SITI NETWORKS LIMITED EQ PP RS.0.50/-,SITI NETWORKS LIMITED,EQUITY SHARES,SUSPENDED
936,IN9965L01011,MACK STAR MARKETING PRIVATE LIMITED PP RE. 0.01/-,MACK STAR MARKETING PRIVATE LIMITED,EQUITY SHARES,ACTIVE
937,IN9966F01011,PUREARTH INFRASTRUCTURE LTD. PP RS.5/-,PUREARTH INFRASTRUCTURE LIMITED.,Equity Shares,Deleted
938,IN9971S01014,UNIGREEN GLOBAL PRIVATE LIMITED EQ PP RS. 5/-,UNIGREEN GLOBAL PRIVATE LIMITED,EQUITY SHARES,ACTIVE
939,IN9973S01010,IFFCO CHHATTISGARH POWER LIMITED EQ PP RS. 7/-,IFFCO CHHATTISGARH POWER LIMITED,EQUITY SHARES,ACTIVE
940,IN9975A01013,ELDER PHARMA EQ PRODIV 210300,ELDER PHARMACEUTICALS LIMITED,Equity Shares,Deleted
941,IN9975A01021,ELDER PHARMA FP PRODIV 200400,ELDER PHARMACEUTICALS LIMITED,Equity Shares,Deleted
942,IN9976I01014,TATA CAPITAL LIMITED PP RS.2/-,TATA CAPITAL LIMITED,EQUITY SHARES,ACTIVE
943,IN9981A01011,TRANSTREAM EQ PRODIV 070199,TRANSTREAM INDIA.COM LTD,Equity Shares,Deleted
944,IN9981A01029,TRANSTREAM EQ PRODIV 091299,TRANSTREAM INDIA.COM LTD,Equity Shares,Deleted
945,IN9981F01010,L &amp; T INFRASTRUCTURE DEVELOPMENT PROJECTS LIMITED EQ PP RE.1/-,L &amp; T INFRASTRUCTURE DEVELOPMENT PROJECTS LIMITED,Equity Shares,Deleted
946,IN9982X01011,SATYA MICROCAPITAL LIMITED EQ PP RE.1,SATYA MICROCAPITAL LIMITED,EQUITY SHARES,ACTIVE
947,IN9985V01018,AMBIT FINVEST PRIVATE LIMITED EQ PP RE.1,AMBIT FINVEST PRIVATE LIMITED,EQUITY SHARES,SUSPENDED
948,IN9998J01016,TORRENT POWER GRID LIMITED EQ PP RS.5/-,TORRENT POWER GRID LIMITED,Equity Shares,Deleted
949,INE001A14IN9,HOUSING DEVELOPMENT FINANCE CORPORATION LTD 59D CP 26JL13,HOUSING DEVELOPMENT FINANCE CORPORATION LTD,Commercial Paper,Deleted
950,INE008A16IN9,IDBI BANK LIMITED CD 20DC12,IDBI BANK LIMITED,Certificate of Deposit,Deleted
951,INE012I14IN9,JM FINANCIAL SERVICES LIMITED 90D CP 28FEB18,JM FINANCIAL SERVICES LIMITED,COMMERCIAL PAPER,DELETED
952,INE039A09IN9,IFCI LIMITED SR-27/1 BR RRB 31MR11 FVRS1LAC,IFCI LIMITED,Regular Return Bond,Deleted
953,INE093JA7IN9,ANAND RATHI GLOBAL FINANCE LIMITED SR VII BR NCD 21JU23 FVRS1LAC,ANAND RATHI GLOBAL FINANCE LIMITED,DEBENTURE,ACTIVE
954,INE112A16IN9,CORPORATION BANK CD 27NOV15,CORPORATION BANK,Certificate of Deposit,Deleted
955,INE121A07IN9,CHOLAMANDALAM INVESTMENT AND FIN. CO. LTD 9.628 NCD 21MR16 FVRS10LAC LOA UPTO 08DC14,CHOLAMANDALAM INVESTMENT AND FIN. CO. LTD,Debenture,Deleted
956,INE136E07IN9,CITICORP FINANCE INDIA LIMITED SR-337 BR NCD 04JN13 FVRS1LAC LOA UPTO 01JU11,CITICORP FINANCE INDIA LIMITED,Debenture,Deleted
957,INE242A14IN9,INDIAN OIL CORPORATION LIMITED 8D CP 19JUL18,INDIAN OIL CORPORATION LIMITED,COMMERCIAL PAPER,DELETED
958,INE296A07IN9,BAJAJ FINANCE LIMITED SR-143 OP V 8.57 NCD 10DC18 FVRS10LAC,BAJAJ FINANCE LIMITED,DEBENTURE,DELETED
959,INE306N07IN9,TATA CAPITAL FINANCIAL SERVICES LIMITED SR-V OPT I 8.16 NCD 31AG18 FVRS10LAC,TATA CAPITAL FINANCIAL SERVICES LIMITED,DEBENTURE,DELETED
960,INE428A16IN9,ALLAHABAD BANK CD 28FB13,ALLAHABAD BANK,Certificate of Deposit,Deleted
961,INE523H08IN9,JM FINANCIAL PRODUCTS LIMITED 7.25 LOA 14SP10 FVRS1CR,JM FINANCIAL PRODUCTS LIMITED,Debenture,Deleted
962,INE587B07IN9,GECSI R-4 5.55 NCD 15JN04,GECSI R-4,Debenture,Deleted
963,INE683A16IN9,THE SOUTH INDIAN BANK LTD. CD 08SEP16,THE SOUTH INDIAN BANK LTD.,Certificate of Deposit,Deleted
964,INE774D07IN9,MAHINDRA &amp; MAHINDRA FINANCIAL SERVICES LTD 9.55 NCD  16OT14 FVRS10LAC LOA UPTO 08JN13,MAHINDRA &amp; MAHINDRA FINANCIAL SERVICES LTD,Debenture,Deleted
965,INE804I14IN9,ECL FINANCE LIMITED 34D CP 31DC14,ECL FINANCE LIMITED,Commercial Paper,Deleted
966,INE871D14IN9,INFRASTRUCTURE LEASING &amp; FINANCIAL SERVICES LTD 87D CP 31AUG17,INFRASTRUCTURE LEASING &amp; FINANCIAL SERVICES LTD,COMMERCIAL PAPER,DELETED
967,INE912E14IN9,SBI GLOBAL FACTORS LIMITED 32D CP 13AUG18,SBI GLOBAL FACTORS LIMITED,COMMERCIAL PAPER,DELETED
968,INF174K01IN9,KOTAK MAHINDRA MUTUAL FUND FMP SERIES 88 DIVIDEND PAYOUT 06JU13,KOTAK MAHINDRA MUTUAL FUND,Mutual Fund Unit,Deleted
969,INF663L01IN9,PGIM INDIA MUTUAL FUND FLTG RT FD DIR MNTLY DIVI REINV,PGIM INDIA MUTUAL FUND,MUTUAL FUND UNIT (TRASE),DELETED
970,INF843K01IN9,EDELWEISS MUTUAL FUND INDIA FMP SR 38 REGULAR PLAN DIVI PAY 29AP19,EDELWEISS MUTUAL FUND,MUTUAL FUND UNIT,DELETED
971,INF903JA1IN9,SUNDARAM MUTUAL FUND ARBITRAGE FUND REGULAR PLAN GROWTH,SUNDARAM MUTUAL FUND,MUTUAL FUND UNIT (TRASE),ACTIVE
972,INF955L01IN9,BARODA MUTUAL FUND EQ SVGFD DR IDCWREI,BARODA MUTUAL FUND,MUTUAL FUND UNIT (TRASE),ACTIVE
