ISIN,NAME
"INF955L01AR7","Baroda Conservative Hybrid B Quarterly IDCW Payout Direct Plan"
"INF955L01AS5","Baroda Conservative Hybrid B Quarterly IDCW Reinvest Direct Plan"
"INF959L01676","Essel Regular Saving Growth Direct Plan"
"INF959L01684","Essel Regular Saving Monthly IDCW Payout Direct Plan"
"INF959L01692","Essel Regular Saving Monthly IDCW Reinvest Direct Plan"
"INF959L01700","Essel Regular Saving Quarterly IDCW Payout Direct Plan"
"INF959L01718","Essel Regular Saving Quarterly IDCW Reinvest Direct Plan"
"INF879O01175","Parag Parikh Conservative Hybrid Growth Direct Plan"
"INF879O01159","Parag Parikh Conservative Hybrid Monthly Income Distribution Cum Capital Withdrawal IDCW Payout Direct Plan"
"INF879O01159","Parag Parikh Conservative Hybrid Monthly Income Distribution Cum Capital Withdrawal IDCW Reinvest Direct Plan"
"INF090I01LH7","Franklin India Multi Asset Solution Growth Direct Plan"
"INF090I01LI5","Franklin India Multi Asset Solution IDCW Payout Direct Plan"
"INF090I01LJ3","Franklin India Multi Asset Solution IDCW Reinvest Direct Plan"
"INF109K014K7","ICICI Prudential Multi Asset IDCW Payout Direct Plan"
"INF109K014K7","ICICI Prudential Multi Asset IDCW Reinvest Direct Plan"
"INF109K015K4","ICICI Prudential Multi Asset Growth Direct Plan"
"INF179K01XU2","HDFC Multi Asset IDCW Payout Direct Plan"
"INF179K01XU2","HDFC Multi Asset IDCW Reinvest Direct Plan"
"INF179K01XW8","HDFC Multi Asset Growth Direct Plan"
"INF179KC1BB1","HDFC Asset Allocator Fof IDCW Payout Direct Plan"
"INF179KC1BB1","HDFC Asset Allocator Fof IDCW Reinvest Direct Plan"
"INF179KC1BA3","HDFC Asset Allocator Fof Growth Direct Plan"
"INF200K01TY6","SBI Multi Asset Allocation Annual IDCW Payout Direct Plan"
"INF200K01TY6","SBI Multi Asset Allocation Annual IDCW Reinvest Direct Plan"
"INF200K01TZ3","SBI Multi Asset Allocation Growth Direct Plan"
"INF200K01UB2","SBI Multi Asset Allocation Monthly IDCW Payout Direct Plan"
"INF200K01UB2","SBI Multi Asset Allocation Monthly IDCW Reinvest Direct Plan"
"INF200K01UD8","SBI Multi Asset Allocation Quarterly IDCW Payout Direct Plan"
"INF200K01UD8","SBI Multi Asset Allocation Quarterly IDCW Reinvest Direct Plan"
"INF789F01VC0","UTI Multi Asset IDCW Payout Direct Plan"
"INF789F01VD8","UTI Multi Asset IDCW Reinvest Direct Plan"
"INF789F01VE6","UTI Multi Asset Growth Direct Plan"
"INF846K01ET8","Axis Triple Advantage IDCW Payout Direct Plan"
"INF846K01EU6","Axis Triple Advantage IDCW Reinvest Direct Plan"
"INF846K01EV4","Axis Triple Advantage Growth Direct Plan"
"INF959L01544","Essel 3 In 1 Growth Direct Plan"
"INF959L01551","Essel 3 In 1 Monthly IDCW IDCW Payout Direct Plan"
"INF959L01569","Essel 3 In 1 Monthly IDCW Reinvest Direct Plan"
"INF959L01577","Essel 3 In 1 Quarterly IDCW IDCW Payout Direct Plan"
"INF959L01585","Essel 3 In 1 Quarterly IDCW Reinvest Direct Plan"
"INF959L01FD8","Essel 3 In 1 Normal IDCW Payout Direct Plan"
"INF959L01FE6","Essel 3 In 1 Normal IDCW Reinvest Direct Plan"
"INF959L01FH9","Essel 3 In 1 Annual IDCW Payout Direct Plan"
"INF959L01FI7","Essel 3 In 1 Annual IDCW Reinvest Direct Plan"
"INF966L01564","Quant Multi Asset IDCW Payout Direct Plan"
"INF966L01572","Quant Multi Asset IDCW Reinvest Direct Plan"
"INF966L01580","Quant Multi Asset Growth Direct Plan"
"INF277K010Z9","Tata Multi Asset Opportunities IDCW Payout Direct Plan"
"INF277K010Z9","Tata Multi Asset Opportunities IDCW Reinvest Direct Plan"
"INF277K019Y3","Tata Multi Asset Opportunities Growth Direct Plan"
"INF247L01AI8","Motilal Oswal Multi Asset Growth Direct Plan"
"INF204KB19V4","Nippon India Multi Asset Growth Direct Plan"
"INF204KB10W1","Nippon India Multi Asset IDCW Payout Direct Plan"
"INF204KB11W9","Nippon India Multi Asset IDCW Reinvestement Reinvest Direct Plan"
"INF204KB17Y2","Nippon India Asset Allocator Fof IDCW Payout Direct Plan"
"INF204KB18Y0","Nippon India Asset Allocator Fof IDCW Reinvest Direct Plan"
"INF204KB16Y4","Nippon India Asset Allocator Fof Growth Direct Plan"
"INF090I01PB1","Franklin India Equity Saving IDCW Reinvest Direct Plan"
"INF090I01PC9","Franklin India Equity Saving IDCW Payout Direct Plan"
"INF090I01PD7","Franklin India Equity Saving Growth Direct Plan"
"INF090I01PG0","Franklin India Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF090I01PH8","Franklin India Equity Saving Monthly IDCW Payout Direct Plan"
"INF090I01PK2","Franklin India Equity Saving Qtr IDCW Reinvest Direct Plan"
"INF090I01PL0","Franklin India Equity Saving Qtr IDCW Payout Direct Plan"
"INF109KA11J9","ICICI Prudential Equity Saving Cumulative Growth Direct Plan"
"INF109KA15J0","ICICI Prudential Equity Saving Monthly IDCW Payout Direct Plan"
"INF109KA15J0","ICICI Prudential Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF109KA16J8","ICICI Prudential Equity Saving Quarterly IDCW Payout Direct Plan"
"INF109KA16J8","ICICI Prudential Equity Saving Quarterly IDCW Reinvest Direct Plan"
"INF109KA17J6","ICICI Prudential Equity Saving Half Yearly IDCW Payout Direct Plan"
"INF109KA17J6","ICICI Prudential Equity Saving Half Yearly IDCW Reinvest Direct Plan"
"INF173K01GZ9","Principal Equity Saving Growth Direct Plan"
"INF173K01HC6","Principal Equity Saving Half Yearly IDCW Payout Direct Plan"
"INF173K01HD4","Principal Equity Saving Half Yearly IDCW Reinvest Direct Plan"
"INF173K01HF9","Principal Equity Saving Quarterly IDCW Payout Direct Plan"
"INF173K01HG7","Principal Equity Saving Quarterly IDCW Reinvest Direct Plan"
"INF174K01D28","Kotak Equity Saving Scheme Growth Direct Plan"
"INF174K01D51","Kotak Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF174K01D51","Kotak Equity Saving Monthly IDCW Payout Direct Plan"
"INF174K01D69","Kotak Equity Saving Quarterly IDCW Reinvest Direct Plan"
"INF174K01D69","Kotak Equity Saving Quarterly IDCW Payout Direct Plan"
"INF174V01184","Mahindra Dhan Sanchay Equity Saving Yojana Growth Direct Plan"
"INF174V01200","Mahindra Manulife Equity Saving Dhan Sanchay Yojana IDCW Reinvest Direct Plan"
"INF174V01200","Mahindra Manulife Equity Saving Dhan Sanchay Yojana IDCW Payout Direct Plan"
"INF179K01XR8","HDFC Equity Saving IDCW Payout Direct Plan"
"INF179K01XR8","HDFC Equity Saving IDCW Reinvest Direct Plan"
"INF179K01XS6","HDFC Multiple Yield IDCW Reinvest Direct Plan"
"INF179K01XT4","HDFC Equity Saving Growth Direct Plan"
"INF194K01Z02","IDFC Equity Saving Growth Direct Plan"
"INF194K01Z10","IDFC Equity Saving Monthly IDCW Payout Direct Plan"
"INF194K01Z10","IDFC Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF194KA1YA8","IDFC Equity Saving Annual IDCW Payout Direct Plan"
"INF194KA1YA8","IDFC Equity Saving Annual IDCW Reinvest Direct Plan"
"INF200KA1DF3","SBI Equity Saving Growth Direct Plan"
"INF200KA1DH9","SBI Equity Saving Monthly IDCW Payout Direct Plan"
"INF200KA1DH9","SBI Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF200KA1DJ5","SBI Equity Saving Quarterly IDCW Payout Direct Plan"
"INF200KA1DJ5","SBI Equity Saving Quarterly IDCW Reinvest Direct Plan"
"INF204KA1W77","Nippon India Equity Saving Growth Direct Plan"
"INF204KA1W85","Nippon India Equity Saving Bonus Growth Direct Plan"
"INF204KA1W93","Nippon India Equity Saving IDCW Payout Direct Plan"
"INF204KA1X01","Nippon India Equity Saving IDCW Reinvest Direct Plan"
"INF204KA1X19","Nippon India Equity Saving Quarterly IDCW Payout Direct Plan"
"INF204KA1X27","Nippon India Equity Saving Quaretrly IDCW Reinvest Direct Plan"
"INF204KA1X35","Nippon India Equity Saving Monthly IDCW Payout Direct Plan"
"INF204KA1X43","Nippon India Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF209KA1TP9","Aditya Birla Sun Life Equity Saving Growth Direct Plan"
"INF209KA1TQ7","Aditya Birla Sun Life Equity Saving IDCW Payout Direct Plan"
"INF209KA1TQ7","Aditya Birla Sun Life Equity Saving IDCW Reinvest Direct Plan"
"INF223J01QA6","PGIM India Equity Saving Annual IDCW Payout Direct Plan"
"INF223J01QB4","PGIM India Equity Saving Annual IDCW Reinvest Direct Plan"
"INF223J01QD0","PGIM India Equity Saving Growth Direct Plan"
"INF223J01QE8","PGIM India Equity Saving Monthly IDCW Payout Direct Plan"
"INF223J01QF5","PGIM India Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF223J01QG3","PGIM India Equity Saving Quarterly IDCW Payout Direct Plan"
"INF223J01QH1","PGIM India Equity Saving Quarterly IDCW Reinvest Direct Plan"
"INF663L01YM8","PGIM India Equity Saving Half Yearly IDCW Payout Direct Plan"
"INF663L01YN6","PGIM India Equity Saving Half Yearly IDCW Reinvest Direct Plan"
"INF663L01YQ9","PGIM India Equity Saving IDCW Payout Direct Plan"
"INF663L01YR7","PGIM India Equity Saving IDCW Reinvest Direct Plan"
"INF277K01QH5","Tata Equity Saving Growth Direct Plan"
"INF277K01QJ1","Tata Equity Saving Monthly IDCW Payout Direct Plan"
"INF277K01QJ1","Tata Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF277K01QL7","Tata Equity Saving Periodic IDCW Payout Direct Plan"
"INF277K01QL7","Tata Equity Saving Periodic IDCW Reinvest Direct Plan"
"INF397L01AZ5","IDBI Equity Saving Growth Direct Plan"
"INF397L01BA6","IDBI Equity Saving Monthly IDCW Payout Direct Plan"
"INF397L01BB4","IDBI Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF397L01BD0","IDBI Equity Saving Quarterly IDCW Payout Direct Plan"
"INF397L01BE8","IDBI Equity Saving Quarterly IDCW Reinvest Direct Plan"
"INF582M01EC1","Union Equity Saving Growth Direct Plan"
"INF582M01ED9","Union Equity Saving IDCW Reinvest Direct Plan"
"INF582M01EE7","Union Equity Saving IDCW Payout Direct Plan"
"INF740KA1504","DSP Equity Saving Growth Direct Plan"
"INF740KA1512","DSP Equity Saving IDCW Payout Direct Plan"
"INF740KA1512","DSP Equity Saving IDCW Reinvest Direct Plan"
"INF740KA1538","DSP Equity Saving IDCW Monthly Payout Direct Plan"
"INF740KA1538","DSP Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF740KA1553","DSP Equity Saving IDCW Quarterly Payout Direct Plan"
"INF740KA1553","DSP Equity Saving IDCW Quarterly Reinvest Direct Plan"
"INF754K01IN8","Edelweiss Equity Saving Monthly IDCW Payout Direct Plan"
"INF754K01IO6","Edelweiss Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF843K01KC8","Edelweiss Equity Saving Growth Direct Plan"
"INF843K01KE4","Edelweiss Equity Saving IDCW Payout Direct Plan"
"INF843K01KF1","Edelweiss Equity Saving IDCW Reinvest Direct Plan"
"INF789F1A751","UTI Equity Saving IDCW Reinvest Direct Plan"
"INF789F1A769","UTI Equity Saving IDCW Payout Direct Plan"
"INF789F1A777","UTI Equity Saving Growth Direct Plan"
"INF789F1A801","UTI Equity Saving Monthly IDCW Reinvest Direct Plan"
"INF789F1A819","UTI Equity Saving Monthly IDCW Payout Direct Plan"
"INF789F1A843","UTI Equity Saving Quarterly IDCW Reinvest Direct Plan"
"INF789F1A850","UTI Equity Saving Quarterly IDCW Payout Direct Plan"
"INF846K01VJ3","Axis Equity Saver Growth Direct Plan"
"INF846K01VK1","Axis Equity Saver Monthly IDCW Payout Direct Plan"
"INF846K01VL9","Axis Equity Saver Monthly IDCW Reinvest Direct Plan"
"INF846K01VM7","Axis Equity Saver Quarterly IDCW Payout Direct Plan"
"INF846K01VN5","Axis Equity Saver Quarterly IDCW Reinvest Direct Plan"
"INF846K01XP6","Axis Equity Saver Regular IDCW Payout Direct Plan"
"INF846K01XQ4","Axis Equity Saver Regular IDCW Reinvest Direct Plan"
"INF917K01GA2","L&T Equity Saving Monthly IDCW Payout Direct Plan"
"INF917K01GC8","L&T Equity Saving Quarterly IDCW Reinvestent Reinvest Direct Plan"
"INF917K01GC8","L&T Equity Saving Quarterly IDCW Payout Direct Plan"
"INF917K01GE4","L&T Equity Saving Growth Direct Plan"
"INF917K01GA2","L&T Equity Saving Monthly IDCW Reinvestent Reinvest Direct Plan"
"INF903JA1GL7","Sundaram Equity Saving IDCW Payout Direct Plan"
"INF903JA1GM5","Sundaram Equity Saving IDCW Reinvest Direct Plan"
"INF903JA1GK9","Sundaram Equity Saving Growth Direct Plan"
"INF769K01EK1","Mirae Asset Equity Saving Growth Direct Plan"
"INF769K01EJ3","Mirae Asset Equity Saving IDCW Payout Direct Plan"
"INF769K01EM7","Mirae Asset Equity Saving IDCW Reinvest Direct Plan"
"INF205KA1049","Invesco India Equity Saving Growth Direct Plan"
"INF205KA1031","Invesco India Equity Saving IDCW Reinvest Direct Plan"
"INF205KA1064","Invesco India Equity Saving IDCW Payout Direct Plan"
"INF955L01IM1","Baroda Equity Saving IDCW Payout Direct Plan"
"INF955L01IN9","Baroda Equity Saving IDCW Reinvest Direct Plan"
"INF955L01IL3","Baroda Equity Saving Growth Direct Plan"
"INF109K015O6","ICICI Prudential Equity Arbitrage IDCW Reinvest Direct Plan"
"INF109K015O6","ICICI Prudential Equity Arbitrage IDCW Payout Direct Plan"
"INF109K016O4","ICICI Prudential Equity Arbitrage Growth Direct Plan"
"INF173K01NC4","Principal Arbitrage Monthly IDCW Payout Direct Plan"
"INF173K01NE0","Principal Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF173K01NF7","Principal Arbitrage Growth Direct Plan"
"INF174K015K4","Kotak Equity Arbitrage Fortnight IDCW Payout Direct Plan"
"INF174K015K4","Kotak Equity Arbitrage Fortnight IDCW Reinvest Direct Plan"
"INF174K01F42","Kotak Equity Arbitrage Bimonthly IDCW Payout Direct Plan"
"INF174K01F42","Kotak Equity Arbitrage Bimonthly IDCW Reinvest Direct Plan"
"INF174K01LC6","Kotak Equity Arbitrage Growth Direct Plan"
"INF174K01LE2","Kotak Equity Arbitrage Monthly IDCW Payout Direct Plan"
"INF174K01LD4","Kotak Equity Arbitrage IDCW Reinvest Direct Plan"
"INF174K01LE2","Kotak Equity Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF179K01UU8","HDFC Arbitrage Retail Growth Direct Plan"
"INF179K01UV6","HDFC Arbitrage Retail Quarterly IDCW Payout Direct Plan"
"INF179K01UW4","HDFC Arbitrage Retail Quarterly IDCW Reinvest Direct Plan"
"INF179KA1KQ2","HDFC Arbitrage Wholesale Normal IDCW Reinvest Direct Plan"
"INF179KA1KQ2","HDFC Arbitrage Wholesale Normal IDCW Payout Direct Plan"
"INF179KA1KS8","HDFC Arbitrage Wholesale Monthly IDCW Reinvest Direct Plan"
"INF179KA1KS8","HDFC Arbitrage Wholesale Monthly IDCW Payout Direct Plan"
"INF179KA1KT6","HDFC Arbitrage Wholesale Growth Direct Plan"
"INF192K01BL0","JM Arbitrage IDCW Payout Direct Plan"
"INF192K01BN6","JM Arbitrage Growth Direct Plan"
"INF192K01GL9","JM Arbitrage Bonus Principal Units Growth Direct Plan"
"INF192K01ID2","JM Arbitrage Half Yearly Bonus Principal Units Growth Direct Plan"
"INF192K01IH3","JM Arbitrage Quarterly Bonus Principal Units Growth Direct Plan"
"INF192K01KM9","JM Arbitrage Monthly IDCW Payout Direct Plan"
"INF192K01KQ0","JM Arbitrage Quarterly IDCW Payout Direct Plan"
"INF192K01KU2","JM Arbitrage Half Yearly IDCW Payout Direct Plan"
"INF192K01KY4","JM Arbitrage Annual IDCW Payout Direct Plan"
"INF192K01KN7","JM Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF192K01KR8","JM Arbitrage Quarterly IDCW Reinvest Direct Plan"
"INF192K01KV0","JM Arbitrage Half Yearly IDCW Reinvest Direct Plan"
"INF192K01KZ1","JM Arbitrage Annual IDCW Reinvest Direct Plan"
"INF192K01BM8","JM Arbitrage IDCW Reinvest Direct Plan"
"INF192K01GX4","JM Arbitrage Annual Bonus Principal Units Growth Direct Plan"
"INF194K01Y60","IDFC Arbitrage Growth Direct Plan"
"INF194K01Y78","IDFC Arbitrage Monthly IDCW Payout Direct Plan"
"INF194K01Y78","IDFC Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF194KA1YG5","IDFC Arbitrage Annual IDCW Payout Direct Plan"
"INF194KA1YG5","IDFC Arbitrage Annual IDCW Reinvest Direct Plan"
"INF200K01QT2","SBI Arbitrage Opportunities IDCW Payout Direct Plan"
"INF200K01QT2","SBI Arbitrage Opportunities IDCW Reinvest Direct Plan"
"INF200K01QU0","SBI Arbitrage Opportunities Growth Direct Plan"
"INF204K01XZ7","Nippon India Arbitrage Growth Direct Plan"
"INF204K01YA8","Nippon India Arbitrage IDCW Payout Direct Plan"
"INF204K01YB6","Nippon India Arbitrage IDCW Reinvest Direct Plan"
"INF204KA1MV7","Nippon India Arbitrage Monthly IDCW Payout Direct Plan"
"INF204KA1MW5","Nippon India Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF205K01KP2","Invesco India Arbitrage IDCW Payout Direct Plan"
"INF205K01KQ0","Invesco India Arbitrage IDCW Reinvest Direct Plan"
"INF205K01KR8","Invesco India Arbitrage Growth Direct Plan"
"INF209K01P80","Aditya Birla Sun Life Arbitrage IDCW Payout Direct Plan"
"INF209K01P80","Aditya Birla Sun Life Arbitrage IDCW Reinvest Direct Plan"
"INF209K01VP1","Aditya Birla Sun Life Arbitrage Growth Direct Plan"
"INF223J010N3","PGIM India Arbitrage Quarterly IDCW Payout Direct Plan"
"INF223J011N1","PGIM India Arbitrage Monthly IDCW Payout Direct Plan"
"INF223J012N9","PGIM India Arbitrage Annual IDCW Payout Direct Plan"
"INF223J013N7","PGIM India Arbitrage Growth Direct Plan"
"INF223J014N5","PGIM India Arbitrage Regular IDCW Reinvest Direct Plan"
"INF223J015N2","PGIM India Arbitrage Quarterly IDCW Reinvest Direct Plan"
"INF223J016N0","PGIM India Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF223J017N8","PGIM India Arbitrage Annual IDCW Reinvest Direct Plan"
"INF223J019M6","PGIM India Arbitrage Regular IDCW Payout Direct Plan"
"INF251K01OT0","BNP Paribas Arbitrage Growth Direct Plan"
"INF251K01OU8","BNP Paribas Arbitrage Adhoc IDCW Reinvest Direct Plan"
"INF251K01OV6","BNP Paribas Arbitrage Adhoc IDCW Payout Direct Plan"
"INF251K01PE9","BNP Paribas Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF251K01PF6","BNP Paribas Arbitrage Monthly IDCW Payout Direct Plan"
"INF251K01PI0","BNP Paribas Arbitrage Quarterly IDCW Reinvest Direct Plan"
"INF251K01PJ8","BNP Paribas Arbitrage Quarterly IDCW Payout Direct Plan"
"INF666M01AW8","Indiabulls Arbitrage Growth Direct Plan"
"INF666M01AX6","Indiabulls Arbitrage IDCW Payout Direct Plan"
"INF666M01AY4","Indiabulls Arbitrage IDCW Reinvest Direct Plan"
"INF740KA1DN4","DSP Arbitrage Growth Direct Plan"
"INF740KA1DO2","DSP Arbitrage IDCW Payout Direct Plan"
"INF740KA1DO2","DSP Arbitrage IDCW Reinvest Direct Plan"
"INF740KA1DQ7","DSP Arbitrage IDCW Monthly Payout Direct Plan"
"INF740KA1DQ7","DSP Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF754K01EA4","Edelweiss Arbitrage Growth Direct Plan"
"INF754K01EB2","Edelweiss Arbitrage IDCW Payout Direct Plan"
"INF754K01EC0","Edelweiss Arbitrage IDCW Reinvest Direct Plan"
"INF754K01HW1","Edelweiss Arbitrage Monthly IDCW Payout Direct Plan"
"INF754K01HX9","Edelweiss Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF761K01ED3","BOI AXA Arbitrage Growth Direct Plan"
"INF761K01EE1","BOI AXA Arbitrage Monthly IDCW Payout Direct Plan"
"INF761K01EF8","BOI AXA Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF761K01EG6","BOI AXA Arbitrage Quarterly IDCW Payout Direct Plan"
"INF761K01EH4","BOI AXA Arbitrage Quarterly IDCW Reinvest Direct Plan"
"INF761K01EI2","BOI AXA Arbitrage Annual IDCW Payout Direct Plan"
"INF761K01EJ0","BOI AXA Arbitrage Annual IDCW Reinvest Direct Plan"
"INF789FB1RE1","UTI Arbitrage IDCW Payout Direct Plan"
"INF789FB1RF8","UTI Arbitrage IDCW Reinvest Direct Plan"
"INF789FB1RG6","UTI Arbitrage Growth Direct Plan"
"INF846K01PZ1","Axis Arbitrage Growth Direct Plan"
"INF846K01QA2","Axis Arbitrage IDCW Payout Direct Plan"
"INF846K01QB0","Axis Arbitrage IDCW Reinvest Direct Plan"
"INF917K01QR5","L&T Arbitrage Opportunities Growth Direct Plan"
"INF917K01QS3","L&T Arbitrage Opportunities Monthly IDCW Payout Direct Plan"
"INF917K01QS3","L&T Arbitrage Opportunities Monthly IDCW Reinvestent Reinvest Direct Plan"
"INF917K01QU9","L&T Arbitrage Opportunities Quarterly IDCW Payout Direct Plan"
"INF917K01QU9","L&T Arbitrage Opportunities Quarterly IDCW Reinvestent Reinvest Direct Plan"
"INF959L01EP5","Essel Arbitrage Growth Direct Plan"
"INF959L01EQ3","Essel Arbitrage Normal IDCW Payout Direct Plan"
"INF959L01ER1","Essel Arbitrage Normal IDCW Reinvest Direct Plan"
"INF959L01ES9","Essel Arbitrage Monthly IDCW Payout Direct Plan"
"INF959L01ET7","Essel Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF959L01EU5","Essel Arbitrage Quarterly IDCW Payout Direct Plan"
"INF959L01EV3","Essel Arbitrage Quarterly IDCW Reinvest Direct Plan"
"INF277K019Q9","Tata Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF277K019Q9","Tata Arbitrage Monthly IDCW Payout Direct Plan"
"INF277K017Q3","Tata Arbitrage Growth Direct Plan"
"INF767K01PQ8","LIC MF Arbitrage Weekly IDCW Reinvest Direct Plan"
"INF767K01PS4","LIC MF Arbitrage Monthly IDCW Reinvest Direct Plan"
"INF767K01PR6","LIC MF Arbitrage Monthly IDCW Payout Direct Plan"
"INF767K01PP0","LIC MF Arbitrage Growth Direct Plan"
"INF582M01ES7","Union Arbitrage Growth Direct Plan"
"INF582M01ET5","Union Arbitrage IDCW Reinvest Direct Plan"
"INF582M01EU3","Union Arbitrage IDCW Payout Direct Plan"
"INF00XX01440","ITI Arbitrage Growth Direct Plan"
"INF00XX01457","ITI Arbitrage IDCW Payout Direct Plan"
"INF00XX01465","ITI Arbitrage IDCW Reinvest Direct Plan"
"INF903JA1IQ2","Sundaram Arbitrage Growth Direct Plan"
"INF903JA1IS8","Sundaram Arbitrage IDCW Reinvest Direct Plan"
"INF903JA1IR0","Sundaram Arbitrage IDCW Payout Direct Plan"
